dish_id,variant_dish_name,regional_alias_name,english_translated_name,region,state,city_or_district,community_identity,gi_status,gi_tag_details,famousness_tier,dish_type,consumption_type,consumption_time,occasion_description,cooking_method,ingredients_used,dish_image_url,source_type,source_url
Z1-HR-02,Kurukshetra Copper Pot Version Kachri ki Sabzi,Copper Pot Version Kachri Curry,Kurukshetra Copper Pot Version Kachri ki Sabzi,North,Haryana,Kurukshetra,Haryanvi,NA,NA,National,Veg,everyday,dinner,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Hisar Earth-Oven Batch Kachri ki Sabzi,Earth-Oven Batch Kachri Curry,Hisar Earth-Oven Batch Kachri ki Sabzi,North,Haryana,Hisar,Haryanvi,NA,NA,National,Veg,everyday,lunch,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Karnal Comfort Meal Kachri ki Sabzi,Comfort Meal Kachri Curry,Karnal Comfort Meal Kachri ki Sabzi,North,Haryana,Karnal,Haryanvi,NA,NA,National,Veg,everyday,dinner,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Rohtak Market Special Kachri ki Sabzi,Market Special Kachri Curry,Rohtak Market Special Kachri ki Sabzi,North,Haryana,Rohtak,Haryanvi,NA,NA,National,Veg,everyday,snack,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Kurukshetra Soft Set Kachri ki Sabzi,Soft Set Kachri Curry,Kurukshetra Soft Set Kachri ki Sabzi,North,Haryana,Kurukshetra,Haryanvi,NA,NA,National,Veg,everyday,breakfast,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Hisar Flaky Version Kachri ki Sabzi,Flaky Version Kachri Curry,Hisar Flaky Version Kachri ki Sabzi,North,Haryana,Hisar,Haryanvi,NA,NA,National,Veg,everyday,breakfast,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Karnal Rich Gravy Bowl Kachri ki Sabzi,Rich Gravy Bowl Kachri Curry,Karnal Rich Gravy Bowl Kachri ki Sabzi,North,Haryana,Karnal,Haryanvi,NA,NA,National,Veg,everyday,dinner,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Rohtak Travel-Friendly Pack Kachri ki Sabzi,Travel-Friendly Pack Kachri Curry,Rohtak Travel-Friendly Pack Kachri ki Sabzi,North,Haryana,Rohtak,Haryanvi,NA,NA,National,Veg,everyday,lunch,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Kurukshetra Rustic Bowl Kachri ki Sabzi,Rustic Bowl Kachri Curry,Kurukshetra Rustic Bowl Kachri ki Sabzi,North,Haryana,Kurukshetra,Haryanvi,NA,NA,National,Veg,everyday,dinner,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Hisar Festival Plate Kachri ki Sabzi,Festival Plate Kachri Curry,Hisar Festival Plate Kachri ki Sabzi,North,Haryana,Hisar,Haryanvi,NA,NA,National,Veg,occasional,,Prepared during regional festivals and family gatherings.,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Karnal Heritage Platter Kachri ki Sabzi,Heritage Platter Kachri Curry,Karnal Heritage Platter Kachri ki Sabzi,North,Haryana,Karnal,Haryanvi,NA,NA,National,Veg,occasional,,Served as a heritage-style preparation on special occasions.,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Rohtak Royal Spread Kachri ki Sabzi,Royal Spread Kachri Curry,Rohtak Royal Spread Kachri ki Sabzi,North,Haryana,Rohtak,Haryanvi,NA,NA,National,Veg,occasional,,Associated with ceremonial and royal-style meals.,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Kurukshetra Family Feast Kachri ki Sabzi,Family Feast Kachri Curry,Kurukshetra Family Feast Kachri ki Sabzi,North,Haryana,Kurukshetra,Haryanvi,NA,NA,National,Veg,occasional,,Prepared for family celebrations and large community meals.,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Hisar Courtyard Feast Kachri ki Sabzi,Courtyard Feast Kachri Curry,Hisar Courtyard Feast Kachri ki Sabzi,North,Haryana,Hisar,Haryanvi,NA,NA,National,Veg,occasional,,Prepared for courtyard gatherings and festive hosting.,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Karnal Heritage Bowl Kachri ki Sabzi,Heritage Bowl Kachri Curry,Karnal Heritage Bowl Kachri ki Sabzi,North,Haryana,Karnal,Haryanvi,NA,NA,National,Veg,occasional,,An old-style bowl served during commemorative feasts.,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Rohtak Celebration Tray Kachri ki Sabzi,Celebration Tray Kachri Curry,Rohtak Celebration Tray Kachri ki Sabzi,North,Haryana,Rohtak,Haryanvi,NA,NA,National,Veg,occasional,,A celebratory tray served during weddings or major festivals.,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Kurukshetra Evening Snack Kachri ki Sabzi,Evening Snack Kachri Curry,Kurukshetra Evening Snack Kachri ki Sabzi,North,Haryana,Kurukshetra,Haryanvi,NA,NA,National,Veg,everyday,snack,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Hisar Lodge Meal Kachri ki Sabzi,Lodge Meal Kachri Curry,Hisar Lodge Meal Kachri ki Sabzi,North,Haryana,Hisar,Haryanvi,NA,NA,National,Veg,everyday,dinner,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Karnal Soft Tiffin Kachri ki Sabzi,Soft Tiffin Kachri Curry,Karnal Soft Tiffin Kachri ki Sabzi,North,Haryana,Karnal,Haryanvi,NA,NA,National,Veg,everyday,lunch,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Rohtak Quick Serve Kachri ki Sabzi,Quick Serve Kachri Curry,Rohtak Quick Serve Kachri ki Sabzi,North,Haryana,Rohtak,Haryanvi,NA,NA,National,Veg,everyday,breakfast,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HR-02,Kurukshetra Courtyard Plate Kachri ki Sabzi,Courtyard Plate Kachri Curry,Kurukshetra Courtyard Plate Kachri ki Sabzi,North,Haryana,Kurukshetra,Haryanvi,NA,NA,National,Veg,everyday,lunch,,Sauteed/Bhuna,"kachri, onion, tomato, curd, chili, spices",https://placehold.co/1200x800?text=Kachri%20ki%20Sabzi,Wikipedia,https://en.wikipedia.org/wiki/Kachri
Z1-HP-01,Shimla Home Style Siddu,Home Style Steamed Stuffed Bread,Shimla Home Style Siddu,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Kullu Street Style Siddu,Street Style Steamed Stuffed Bread,Kullu Street Style Siddu,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,snack,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Mandi Dhaba Style Siddu,Dhaba Style Steamed Stuffed Bread,Mandi Dhaba Style Siddu,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Dharamshala Tawa Style Siddu,Tawa Style Steamed Stuffed Bread,Dharamshala Tawa Style Siddu,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,everyday,breakfast,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Shimla Tandoor Style Siddu,Tandoor Style Steamed Stuffed Bread,Shimla Tandoor Style Siddu,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,dinner,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Kullu Family Thali Siddu,Family Thali Steamed Stuffed Bread,Kullu Family Thali Siddu,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Mandi Weekend Special Siddu,Weekend Special Steamed Stuffed Bread,Mandi Weekend Special Siddu,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Dharamshala Village Plate Siddu,Village Plate Steamed Stuffed Bread,Dharamshala Village Plate Siddu,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,everyday,dinner,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Shimla Packed Lunch Siddu,Packed Lunch Steamed Stuffed Bread,Shimla Packed Lunch Siddu,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Kullu Late-Night Stall Siddu,Late-Night Stall Steamed Stuffed Bread,Kullu Late-Night Stall Siddu,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,snack,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Mandi Tea-Time Plate Siddu,Tea-Time Plate Steamed Stuffed Bread,Mandi Tea-Time Plate Siddu,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,snack,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Dharamshala Winter Bowl Siddu,Winter Bowl Steamed Stuffed Bread,Dharamshala Winter Bowl Siddu,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,everyday,dinner,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Shimla Summer Plate Siddu,Summer Plate Steamed Stuffed Bread,Shimla Summer Plate Siddu,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Kullu Smoky Pot Siddu,Smoky Pot Steamed Stuffed Bread,Kullu Smoky Pot Siddu,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,dinner,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Mandi Crisp Skillet Siddu,Crisp Skillet Steamed Stuffed Bread,Mandi Crisp Skillet Siddu,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,snack,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Dharamshala Millet Bowl Siddu,Millet Bowl Steamed Stuffed Bread,Dharamshala Millet Bowl Siddu,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,everyday,breakfast,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Shimla Picnic Pack Siddu,Picnic Pack Steamed Stuffed Bread,Shimla Picnic Pack Siddu,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Kullu Monsoon Plate Siddu,Monsoon Plate Steamed Stuffed Bread,Kullu Monsoon Plate Siddu,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,snack,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Mandi Copper Pot Version Siddu,Copper Pot Version Steamed Stuffed Bread,Mandi Copper Pot Version Siddu,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,dinner,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Dharamshala Earth-Oven Batch Siddu,Earth-Oven Batch Steamed Stuffed Bread,Dharamshala Earth-Oven Batch Siddu,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Shimla Comfort Meal Siddu,Comfort Meal Steamed Stuffed Bread,Shimla Comfort Meal Siddu,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,dinner,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Kullu Market Special Siddu,Market Special Steamed Stuffed Bread,Kullu Market Special Siddu,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,snack,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Mandi Soft Set Siddu,Soft Set Steamed Stuffed Bread,Mandi Soft Set Siddu,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,breakfast,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Dharamshala Flaky Version Siddu,Flaky Version Steamed Stuffed Bread,Dharamshala Flaky Version Siddu,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,everyday,breakfast,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Shimla Rich Gravy Bowl Siddu,Rich Gravy Bowl Steamed Stuffed Bread,Shimla Rich Gravy Bowl Siddu,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,dinner,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Kullu Travel-Friendly Pack Siddu,Travel-Friendly Pack Steamed Stuffed Bread,Kullu Travel-Friendly Pack Siddu,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Mandi Rustic Bowl Siddu,Rustic Bowl Steamed Stuffed Bread,Mandi Rustic Bowl Siddu,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,dinner,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Dharamshala Festival Plate Siddu,Festival Plate Steamed Stuffed Bread,Dharamshala Festival Plate Siddu,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,occasional,,Prepared during regional festivals and family gatherings.,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Shimla Heritage Platter Siddu,Heritage Platter Steamed Stuffed Bread,Shimla Heritage Platter Siddu,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,occasional,,Served as a heritage-style preparation on special occasions.,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Kullu Royal Spread Siddu,Royal Spread Steamed Stuffed Bread,Kullu Royal Spread Siddu,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,occasional,,Associated with ceremonial and royal-style meals.,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Mandi Family Feast Siddu,Family Feast Steamed Stuffed Bread,Mandi Family Feast Siddu,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,occasional,,Prepared for family celebrations and large community meals.,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Dharamshala Courtyard Feast Siddu,Courtyard Feast Steamed Stuffed Bread,Dharamshala Courtyard Feast Siddu,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,occasional,,Prepared for courtyard gatherings and festive hosting.,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Shimla Heritage Bowl Siddu,Heritage Bowl Steamed Stuffed Bread,Shimla Heritage Bowl Siddu,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,occasional,,An old-style bowl served during commemorative feasts.,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Kullu Celebration Tray Siddu,Celebration Tray Steamed Stuffed Bread,Kullu Celebration Tray Siddu,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,occasional,,A celebratory tray served during weddings or major festivals.,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Mandi Evening Snack Siddu,Evening Snack Steamed Stuffed Bread,Mandi Evening Snack Siddu,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,snack,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Dharamshala Lodge Meal Siddu,Lodge Meal Steamed Stuffed Bread,Dharamshala Lodge Meal Siddu,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,everyday,dinner,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Shimla Soft Tiffin Siddu,Soft Tiffin Steamed Stuffed Bread,Shimla Soft Tiffin Siddu,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Kullu Quick Serve Siddu,Quick Serve Steamed Stuffed Bread,Kullu Quick Serve Siddu,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,breakfast,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-01,Mandi Courtyard Plate Siddu,Courtyard Plate Steamed Stuffed Bread,Mandi Courtyard Plate Siddu,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,lunch,,Steamed,"wheat flour, yeast, walnut, poppy seeds, ghee",https://placehold.co/1200x800?text=Siddu,Wikipedia,https://en.wikipedia.org/wiki/Siddu
Z1-HP-02,Kullu Home Style Dham,Home Style Himachali Feast,Kullu Home Style Dham,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,lunch,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Mandi Street Style Dham,Street Style Himachali Feast,Mandi Street Style Dham,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,snack,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Dharamshala Dhaba Style Dham,Dhaba Style Himachali Feast,Dharamshala Dhaba Style Dham,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,everyday,lunch,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Shimla Tawa Style Dham,Tawa Style Himachali Feast,Shimla Tawa Style Dham,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,breakfast,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Kullu Tandoor Style Dham,Tandoor Style Himachali Feast,Kullu Tandoor Style Dham,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,dinner,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Mandi Family Thali Dham,Family Thali Himachali Feast,Mandi Family Thali Dham,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,lunch,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Dharamshala Weekend Special Dham,Weekend Special Himachali Feast,Dharamshala Weekend Special Dham,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,everyday,lunch,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Shimla Village Plate Dham,Village Plate Himachali Feast,Shimla Village Plate Dham,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,dinner,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Kullu Packed Lunch Dham,Packed Lunch Himachali Feast,Kullu Packed Lunch Dham,North,Himachal Pradesh,Kullu,Himachali,NA,NA,National,Veg,everyday,lunch,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Mandi Late-Night Stall Dham,Late-Night Stall Himachali Feast,Mandi Late-Night Stall Dham,North,Himachal Pradesh,Mandi,Himachali,NA,NA,National,Veg,everyday,snack,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Dharamshala Tea-Time Plate Dham,Tea-Time Plate Himachali Feast,Dharamshala Tea-Time Plate Dham,North,Himachal Pradesh,Dharamshala,Himachali,NA,NA,National,Veg,everyday,snack,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
Z1-HP-02,Shimla Winter Bowl Dham,Winter Bowl Himachali Feast,Shimla Winter Bowl Dham,North,Himachal Pradesh,Shimla,Himachali,NA,NA,National,Veg,everyday,dinner,,Dum/Braised,"rice, lentils, rajma, yogurt, ghee, spices",https://placehold.co/1200x800?text=Dham,Wikipedia,https://en.wikipedia.org/wiki/Himachali_dham
